	worker_indices	worker_unique_ids	question_indices	ratings	guid	worker_group
3187	99	round2_batch2_worker3	392	0	2_2_t12	3
3188	99	round2_batch2_worker3	408	2	2_2_t28	3
3189	99	round2_batch2_worker3	380	1	2_2_t0	3
3190	99	round2_batch2_worker3	384	2	2_2_t4	3
3191	99	round2_batch2_worker3	385	1	2_2_t5	3
3192	99	round2_batch2_worker3	416	2	2_2_t36	3
3193	99	round2_batch2_worker3	412	2	2_2_t32	3
3194	99	round2_batch2_worker3	407	1	2_2_t27	3
3195	99	round2_batch2_worker3	382	2	2_2_t2	3
3196	99	round2_batch2_worker3	389	2	2_2_t9	3
3197	99	round2_batch2_worker3	387	1	2_2_t7	3
3198	99	round2_batch2_worker3	394	1	2_2_t14	3
3199	99	round2_batch2_worker3	398	1	2_2_t18	3
3200	100	round2_batch2_worker4	392	0	2_2_t12	4
3201	100	round2_batch2_worker4	389	2	2_2_t9	4
3202	100	round2_batch2_worker4	395	2	2_2_t15	4
3203	100	round2_batch2_worker4	410	2	2_2_t30	4
3204	100	round2_batch2_worker4	393	0	2_2_t13	4
3205	100	round2_batch2_worker4	402	0	2_2_t22	4
3206	100	round2_batch2_worker4	381	2	2_2_t1	4
3207	100	round2_batch2_worker4	404	1	2_2_t24	4
3208	100	round2_batch2_worker4	409	1	2_2_t29	4
3209	100	round2_batch2_worker4	387	1	2_2_t7	4
3210	100	round2_batch2_worker4	408	2	2_2_t28	4
3211	100	round2_batch2_worker4	405	1	2_2_t25	4
3212	100	round2_batch2_worker4	399	1	2_2_t19	4
3213	100	round2_batch2_worker4	380	1	2_2_t0	4
3214	100	round2_batch2_worker4	384	0	2_2_t4	4
3215	100	round2_batch2_worker4	398	0	2_2_t18	4
3216	100	round2_batch2_worker4	388	1	2_2_t8	4
3217	100	round2_batch2_worker4	401	2	2_2_t21	4
3218	100	round2_batch2_worker4	400	1	2_2_t20	4
3219	100	round2_batch2_worker4	406	2	2_2_t26	4
3220	100	round2_batch2_worker4	415	2	2_2_t35	4
3221	100	round2_batch2_worker4	391	1	2_2_t11	4
3222	100	round2_batch2_worker4	397	0	2_2_t17	4
3223	100	round2_batch2_worker4	416	2	2_2_t36	4
3224	100	round2_batch2_worker4	396	1	2_2_t16	4
3225	100	round2_batch2_worker4	417	1	2_2_t37	4
3226	100	round2_batch2_worker4	383	2	2_2_t3	4
3227	100	round2_batch2_worker4	414	1	2_2_t34	4
3228	100	round2_batch2_worker4	411	2	2_2_t31	4
3229	100	round2_batch2_worker4	419	1	2_2_t39	4
3230	100	round2_batch2_worker4	382	1	2_2_t2	4
3231	100	round2_batch2_worker4	390	1	2_2_t10	4
3232	100	round2_batch2_worker4	412	1	2_2_t32	4
3233	100	round2_batch2_worker4	385	2	2_2_t5	4
3234	100	round2_batch2_worker4	403	1	2_2_t23	4
3235	100	round2_batch2_worker4	386	2	2_2_t6	4
3236	100	round2_batch2_worker4	407	2	2_2_t27	4
3237	100	round2_batch2_worker4	418	2	2_2_t38	4
3238	100	round2_batch2_worker4	413	2	2_2_t33	4
3239	100	round2_batch2_worker4	394	1	2_2_t14	4
3240	101	round2_batch2_worker5	388	1	2_2_t8	5
3241	101	round2_batch2_worker5	384	2	2_2_t4	5
3242	101	round2_batch2_worker5	414	1	2_2_t34	5
3243	101	round2_batch2_worker5	411	1	2_2_t31	5
3244	101	round2_batch2_worker5	418	1	2_2_t38	5
3245	101	round2_batch2_worker5	406	2	2_2_t26	5
3246	101	round2_batch2_worker5	382	2	2_2_t2	5
3247	101	round2_batch2_worker5	395	2	2_2_t15	5
3248	101	round2_batch2_worker5	417	2	2_2_t37	5
3249	101	round2_batch2_worker5	405	1	2_2_t25	5
3250	101	round2_batch2_worker5	401	2	2_2_t21	5
3251	101	round2_batch2_worker5	380	1	2_2_t0	5
3252	101	round2_batch2_worker5	415	1	2_2_t35	5
3253	101	round2_batch2_worker5	408	2	2_2_t28	5
3254	101	round2_batch2_worker5	409	2	2_2_t29	5
3255	101	round2_batch2_worker5	385	1	2_2_t5	5
3256	101	round2_batch2_worker5	412	2	2_2_t32	5
3257	101	round2_batch2_worker5	392	0	2_2_t12	5
3258	101	round2_batch2_worker5	381	2	2_2_t1	5
3259	101	round2_batch2_worker5	413	1	2_2_t33	5
3260	101	round2_batch2_worker5	394	0	2_2_t14	5
3261	101	round2_batch2_worker5	399	1	2_2_t19	5
3262	101	round2_batch2_worker5	390	2	2_2_t10	5
3263	101	round2_batch2_worker5	410	2	2_2_t30	5
3264	101	round2_batch2_worker5	416	0	2_2_t36	5
3265	101	round2_batch2_worker5	396	1	2_2_t16	5
3266	101	round2_batch2_worker5	387	1	2_2_t7	5
3267	101	round2_batch2_worker5	389	2	2_2_t9	5
3268	101	round2_batch2_worker5	400	1	2_2_t20	5
3269	101	round2_batch2_worker5	398	1	2_2_t18	5
3270	101	round2_batch2_worker5	383	2	2_2_t3	5
3271	101	round2_batch2_worker5	419	1	2_2_t39	5
3272	101	round2_batch2_worker5	397	1	2_2_t17	5
3273	101	round2_batch2_worker5	404	2	2_2_t24	5
3274	101	round2_batch2_worker5	393	0	2_2_t13	5
3275	101	round2_batch2_worker5	407	2	2_2_t27	5
3276	101	round2_batch2_worker5	402	2	2_2_t22	5
3277	101	round2_batch2_worker5	386	2	2_2_t6	5
3278	101	round2_batch2_worker5	403	1	2_2_t23	5
3279	101	round2_batch2_worker5	391	1	2_2_t11	5
3280	102	round2_batch2_worker6	408	2	2_2_t28	6
3281	102	round2_batch2_worker6	405	1	2_2_t25	6
3282	102	round2_batch2_worker6	403	1	2_2_t23	6
3283	102	round2_batch2_worker6	413	2	2_2_t33	6
3284	102	round2_batch2_worker6	381	2	2_2_t1	6
3285	102	round2_batch2_worker6	398	1	2_2_t18	6
3286	102	round2_batch2_worker6	386	2	2_2_t6	6
3287	102	round2_batch2_worker6	395	2	2_2_t15	6
3288	102	round2_batch2_worker6	394	1	2_2_t14	6
3289	102	round2_batch2_worker6	380	0	2_2_t0	6
3290	102	round2_batch2_worker6	414	1	2_2_t34	6
3291	102	round2_batch2_worker6	401	2	2_2_t21	6
3292	102	round2_batch2_worker6	391	1	2_2_t11	6
3293	102	round2_batch2_worker6	396	1	2_2_t16	6
3294	102	round2_batch2_worker6	397	2	2_2_t17	6
3295	102	round2_batch2_worker6	404	2	2_2_t24	6
3296	102	round2_batch2_worker6	412	1	2_2_t32	6
3297	102	round2_batch2_worker6	389	2	2_2_t9	6
3298	102	round2_batch2_worker6	402	2	2_2_t22	6
3299	102	round2_batch2_worker6	407	1	2_2_t27	6
3300	102	round2_batch2_worker6	384	1	2_2_t4	6
3301	102	round2_batch2_worker6	392	0	2_2_t12	6
3302	102	round2_batch2_worker6	418	1	2_2_t38	6
3303	102	round2_batch2_worker6	409	2	2_2_t29	6
3304	102	round2_batch2_worker6	419	1	2_2_t39	6
3305	102	round2_batch2_worker6	410	2	2_2_t30	6
3306	102	round2_batch2_worker6	393	0	2_2_t13	6
3307	102	round2_batch2_worker6	417	2	2_2_t37	6
3308	102	round2_batch2_worker6	382	1	2_2_t2	6
3309	102	round2_batch2_worker6	387	1	2_2_t7	6
3310	102	round2_batch2_worker6	416	1	2_2_t36	6
3311	102	round2_batch2_worker6	383	2	2_2_t3	6
3312	102	round2_batch2_worker6	400	1	2_2_t20	6
3313	102	round2_batch2_worker6	385	2	2_2_t5	6
3314	102	round2_batch2_worker6	411	0	2_2_t31	6
3315	102	round2_batch2_worker6	415	2	2_2_t35	6
3316	102	round2_batch2_worker6	390	2	2_2_t10	6
3317	102	round2_batch2_worker6	388	1	2_2_t8	6
3318	102	round2_batch2_worker6	399	1	2_2_t19	6
3319	102	round2_batch2_worker6	406	2	2_2_t26	6
3320	103	round2_batch2_worker7	386	2	2_2_t6	7
3321	103	round2_batch2_worker7	390	1	2_2_t10	7
3322	103	round2_batch2_worker7	410	2	2_2_t30	7
3323	103	round2_batch2_worker7	394	1	2_2_t14	7
3324	103	round2_batch2_worker7	405	1	2_2_t25	7
3325	103	round2_batch2_worker7	413	1	2_2_t33	7
3326	103	round2_batch2_worker7	406	2	2_2_t26	7
3327	103	round2_batch2_worker7	407	1	2_2_t27	7
3328	103	round2_batch2_worker7	418	1	2_2_t38	7
3329	103	round2_batch2_worker7	411	0	2_2_t31	7
3330	103	round2_batch2_worker7	395	1	2_2_t15	7
3331	103	round2_batch2_worker7	414	1	2_2_t34	7
3332	103	round2_batch2_worker7	400	1	2_2_t20	7
3333	103	round2_batch2_worker7	391	1	2_2_t11	7
3334	103	round2_batch2_worker7	416	0	2_2_t36	7
3335	103	round2_batch2_worker7	388	1	2_2_t8	7
3336	103	round2_batch2_worker7	396	1	2_2_t16	7
3337	103	round2_batch2_worker7	399	1	2_2_t19	7
3338	103	round2_batch2_worker7	382	2	2_2_t2	7
3339	103	round2_batch2_worker7	381	2	2_2_t1	7
3340	103	round2_batch2_worker7	417	1	2_2_t37	7
3341	103	round2_batch2_worker7	389	2	2_2_t9	7
3342	103	round2_batch2_worker7	403	2	2_2_t23	7
3343	103	round2_batch2_worker7	398	1	2_2_t18	7
3344	103	round2_batch2_worker7	380	0	2_2_t0	7
3345	103	round2_batch2_worker7	408	1	2_2_t28	7
3346	103	round2_batch2_worker7	409	2	2_2_t29	7
3347	103	round2_batch2_worker7	387	1	2_2_t7	7
3348	103	round2_batch2_worker7	397	1	2_2_t17	7
3349	103	round2_batch2_worker7	412	2	2_2_t32	7
3350	103	round2_batch2_worker7	383	2	2_2_t3	7
3351	103	round2_batch2_worker7	385	1	2_2_t5	7
3352	103	round2_batch2_worker7	402	1	2_2_t22	7
3353	103	round2_batch2_worker7	419	0	2_2_t39	7
3354	103	round2_batch2_worker7	401	2	2_2_t21	7
3355	103	round2_batch2_worker7	384	2	2_2_t4	7
3356	103	round2_batch2_worker7	393	0	2_2_t13	7
3357	103	round2_batch2_worker7	415	1	2_2_t35	7
3358	103	round2_batch2_worker7	404	1	2_2_t24	7
3359	103	round2_batch2_worker7	392	0	2_2_t12	7
3360	104	round2_batch3_worker0	432	2	2_3_t12	0
3361	104	round2_batch3_worker0	449	0	2_3_t29	0
3362	104	round2_batch3_worker0	451	2	2_3_t31	0
3363	104	round2_batch3_worker0	459	2	2_3_t39	0
3364	104	round2_batch3_worker0	445	2	2_3_t25	0
3365	104	round2_batch3_worker0	442	1	2_3_t22	0
3366	104	round2_batch3_worker0	446	2	2_3_t26	0
3367	104	round2_batch3_worker0	447	0	2_3_t27	0
3368	104	round2_batch3_worker0	450	2	2_3_t30	0
3369	104	round2_batch3_worker0	439	2	2_3_t19	0
3370	104	round2_batch3_worker0	426	2	2_3_t6	0
3371	104	round2_batch3_worker0	441	1	2_3_t21	0
3372	104	round2_batch3_worker0	420	1	2_3_t0	0
3373	104	round2_batch3_worker0	443	1	2_3_t23	0
3374	104	round2_batch3_worker0	444	1	2_3_t24	0
3375	104	round2_batch3_worker0	437	1	2_3_t17	0
3376	104	round2_batch3_worker0	435	2	2_3_t15	0
3377	104	round2_batch3_worker0	453	1	2_3_t33	0
3378	104	round2_batch3_worker0	430	2	2_3_t10	0
3379	104	round2_batch3_worker0	454	0	2_3_t34	0
3380	104	round2_batch3_worker0	428	1	2_3_t8	0
3381	104	round2_batch3_worker0	421	2	2_3_t1	0
3382	104	round2_batch3_worker0	452	0	2_3_t32	0
3383	104	round2_batch3_worker0	438	2	2_3_t18	0
3384	104	round2_batch3_worker0	458	1	2_3_t38	0
3385	104	round2_batch3_worker0	436	0	2_3_t16	0
3386	104	round2_batch3_worker0	455	2	2_3_t35	0
3387	104	round2_batch3_worker0	433	2	2_3_t13	0
3388	104	round2_batch3_worker0	440	0	2_3_t20	0
3389	104	round2_batch3_worker0	427	0	2_3_t7	0
3390	104	round2_batch3_worker0	422	2	2_3_t2	0
3391	104	round2_batch3_worker0	423	0	2_3_t3	0
3392	104	round2_batch3_worker0	457	2	2_3_t37	0
3393	104	round2_batch3_worker0	425	1	2_3_t5	0
3394	104	round2_batch3_worker0	456	1	2_3_t36	0
3395	104	round2_batch3_worker0	431	0	2_3_t11	0
3396	104	round2_batch3_worker0	434	2	2_3_t14	0
3397	104	round2_batch3_worker0	424	2	2_3_t4	0
3398	104	round2_batch3_worker0	429	1	2_3_t9	0
3399	104	round2_batch3_worker0	448	2	2_3_t28	0
3400	105	round2_batch3_worker1	437	1	2_3_t17	1
3401	105	round2_batch3_worker1	425	1	2_3_t5	1
3402	105	round2_batch3_worker1	429	2	2_3_t9	1
3403	105	round2_batch3_worker1	439	2	2_3_t19	1
3404	105	round2_batch3_worker1	442	1	2_3_t22	1
3405	105	round2_batch3_worker1	432	0	2_3_t12	1
3406	105	round2_batch3_worker1	451	1	2_3_t31	1
3407	105	round2_batch3_worker1	455	2	2_3_t35	1
3408	105	round2_batch3_worker1	430	1	2_3_t10	1
3409	105	round2_batch3_worker1	436	1	2_3_t16	1
3410	105	round2_batch3_worker1	447	0	2_3_t27	1
3411	105	round2_batch3_worker1	458	1	2_3_t38	1
3412	105	round2_batch3_worker1	444	1	2_3_t24	1
3413	105	round2_batch3_worker1	424	1	2_3_t4	1
3414	105	round2_batch3_worker1	454	0	2_3_t34	1
3415	105	round2_batch3_worker1	459	2	2_3_t39	1
3416	105	round2_batch3_worker1	446	2	2_3_t26	1
3417	105	round2_batch3_worker1	421	1	2_3_t1	1
3418	105	round2_batch3_worker1	443	2	2_3_t23	1
3419	105	round2_batch3_worker1	420	1	2_3_t0	1
3420	105	round2_batch3_worker1	422	1	2_3_t2	1
3421	105	round2_batch3_worker1	450	1	2_3_t30	1
3422	105	round2_batch3_worker1	431	0	2_3_t11	1
3423	105	round2_batch3_worker1	453	2	2_3_t33	1
3424	105	round2_batch3_worker1	456	1	2_3_t36	1
3425	105	round2_batch3_worker1	445	1	2_3_t25	1
3426	105	round2_batch3_worker1	448	1	2_3_t28	1
3427	105	round2_batch3_worker1	423	0	2_3_t3	1
3428	105	round2_batch3_worker1	441	1	2_3_t21	1
3429	105	round2_batch3_worker1	440	0	2_3_t20	1
3430	105	round2_batch3_worker1	426	2	2_3_t6	1
3431	105	round2_batch3_worker1	435	2	2_3_t15	1
3432	105	round2_batch3_worker1	427	1	2_3_t7	1
3433	105	round2_batch3_worker1	457	2	2_3_t37	1
3434	105	round2_batch3_worker1	434	2	2_3_t14	1
3435	105	round2_batch3_worker1	428	1	2_3_t8	1
3436	105	round2_batch3_worker1	449	1	2_3_t29	1
3437	105	round2_batch3_worker1	452	0	2_3_t32	1
3438	105	round2_batch3_worker1	433	1	2_3_t13	1
3439	105	round2_batch3_worker1	438	1	2_3_t18	1
3440	106	round2_batch3_worker2	457	2	2_3_t37	2
3441	106	round2_batch3_worker2	448	2	2_3_t28	2
3442	106	round2_batch3_worker2	433	2	2_3_t13	2
3443	106	round2_batch3_worker2	456	1	2_3_t36	2
3444	106	round2_batch3_worker2	441	0	2_3_t21	2
3445	106	round2_batch3_worker2	443	0	2_3_t23	2
3446	106	round2_batch3_worker2	431	0	2_3_t11	2
3447	106	round2_batch3_worker2	451	1	2_3_t31	2
3448	106	round2_batch3_worker2	452	0	2_3_t32	2
3449	106	round2_batch3_worker2	432	0	2_3_t12	2
3450	106	round2_batch3_worker2	437	0	2_3_t17	2
3451	106	round2_batch3_worker2	420	2	2_3_t0	2
3452	106	round2_batch3_worker2	421	1	2_3_t1	2
3453	106	round2_batch3_worker2	438	0	2_3_t18	2
3454	106	round2_batch3_worker2	429	0	2_3_t9	2
3455	106	round2_batch3_worker2	444	2	2_3_t24	2
3456	106	round2_batch3_worker2	423	2	2_3_t3	2
3457	106	round2_batch3_worker2	425	1	2_3_t5	2
3458	106	round2_batch3_worker2	427	0	2_3_t7	2
3459	106	round2_batch3_worker2	428	0	2_3_t8	2
3460	106	round2_batch3_worker2	455	2	2_3_t35	2
3461	106	round2_batch3_worker2	430	1	2_3_t10	2
3462	106	round2_batch3_worker2	434	1	2_3_t14	2
3463	106	round2_batch3_worker2	440	0	2_3_t20	2
3464	106	round2_batch3_worker2	422	1	2_3_t2	2
3465	106	round2_batch3_worker2	450	2	2_3_t30	2
3466	106	round2_batch3_worker2	439	2	2_3_t19	2
3467	106	round2_batch3_worker2	454	2	2_3_t34	2
3468	106	round2_batch3_worker2	458	1	2_3_t38	2
3469	106	round2_batch3_worker2	445	0	2_3_t25	2
3470	106	round2_batch3_worker2	426	0	2_3_t6	2
3471	106	round2_batch3_worker2	447	2	2_3_t27	2
3472	106	round2_batch3_worker2	436	1	2_3_t16	2
3473	106	round2_batch3_worker2	459	0	2_3_t39	2
3474	106	round2_batch3_worker2	449	0	2_3_t29	2
3475	106	round2_batch3_worker2	435	2	2_3_t15	2
3476	106	round2_batch3_worker2	453	2	2_3_t33	2
3477	106	round2_batch3_worker2	446	2	2_3_t26	2
3478	106	round2_batch3_worker2	424	2	2_3_t4	2
3479	106	round2_batch3_worker2	442	2	2_3_t22	2
3480	107	round2_batch3_worker3	428	2	2_3_t8	3
3481	107	round2_batch3_worker3	422	1	2_3_t2	3
3482	107	round2_batch3_worker3	445	2	2_3_t25	3
3483	107	round2_batch3_worker3	455	1	2_3_t35	3
3484	107	round2_batch3_worker3	437	0	2_3_t17	3
3485	107	round2_batch3_worker3	430	2	2_3_t10	3
3486	107	round2_batch3_worker3	451	2	2_3_t31	3
3487	107	round2_batch3_worker3	442	1	2_3_t22	3
3488	107	round2_batch3_worker3	457	1	2_3_t37	3
3489	107	round2_batch3_worker3	441	0	2_3_t21	3
3490	107	round2_batch3_worker3	431	0	2_3_t11	3
3491	107	round2_batch3_worker3	448	1	2_3_t28	3
3492	107	round2_batch3_worker3	435	1	2_3_t15	3
3493	107	round2_batch3_worker3	456	1	2_3_t36	3
3494	107	round2_batch3_worker3	440	0	2_3_t20	3
3495	107	round2_batch3_worker3	459	2	2_3_t39	3
3496	107	round2_batch3_worker3	434	1	2_3_t14	3
3497	107	round2_batch3_worker3	443	2	2_3_t23	3
3498	107	round2_batch3_worker3	450	2	2_3_t30	3
3499	107	round2_batch3_worker3	425	1	2_3_t5	3
3500	107	round2_batch3_worker3	453	0	2_3_t33	3
3501	107	round2_batch3_worker3	436	0	2_3_t16	3
3502	107	round2_batch3_worker3	427	1	2_3_t7	3
3503	107	round2_batch3_worker3	421	2	2_3_t1	3
3504	107	round2_batch3_worker3	424	2	2_3_t4	3
3505	107	round2_batch3_worker3	432	0	2_3_t12	3
3506	107	round2_batch3_worker3	444	1	2_3_t24	3
3507	107	round2_batch3_worker3	420	1	2_3_t0	3
3508	107	round2_batch3_worker3	426	1	2_3_t6	3
3509	107	round2_batch3_worker3	447	1	2_3_t27	3
3510	107	round2_batch3_worker3	458	1	2_3_t38	3
3511	107	round2_batch3_worker3	429	1	2_3_t9	3
3512	107	round2_batch3_worker3	423	1	2_3_t3	3
3513	107	round2_batch3_worker3	446	2	2_3_t26	3
3514	107	round2_batch3_worker3	438	1	2_3_t18	3
3515	107	round2_batch3_worker3	454	1	2_3_t34	3
3516	107	round2_batch3_worker3	433	1	2_3_t13	3
3517	107	round2_batch3_worker3	452	1	2_3_t32	3
3518	107	round2_batch3_worker3	439	0	2_3_t19	3
3519	107	round2_batch3_worker3	449	1	2_3_t29	3
3520	108	round2_batch3_worker4	424	1	2_3_t4	4
3521	108	round2_batch3_worker4	453	1	2_3_t33	4
3522	108	round2_batch3_worker4	441	1	2_3_t21	4
3523	108	round2_batch3_worker4	459	1	2_3_t39	4
3524	108	round2_batch3_worker4	455	2	2_3_t35	4
3525	108	round2_batch3_worker4	431	0	2_3_t11	4
3526	108	round2_batch3_worker4	437	1	2_3_t17	4
3527	108	round2_batch3_worker4	447	0	2_3_t27	4
3528	108	round2_batch3_worker4	448	1	2_3_t28	4
3529	108	round2_batch3_worker4	426	0	2_3_t6	4
3530	108	round2_batch3_worker4	439	1	2_3_t19	4
3531	108	round2_batch3_worker4	449	0	2_3_t29	4
3532	108	round2_batch3_worker4	429	1	2_3_t9	4
3533	108	round2_batch3_worker4	425	1	2_3_t5	4
3534	108	round2_batch3_worker4	432	1	2_3_t12	4
3535	108	round2_batch3_worker4	436	1	2_3_t16	4
3536	108	round2_batch3_worker4	420	1	2_3_t0	4
3537	108	round2_batch3_worker4	446	1	2_3_t26	4
3538	108	round2_batch3_worker4	452	1	2_3_t32	4
3539	108	round2_batch3_worker4	457	2	2_3_t37	4
3540	108	round2_batch3_worker4	456	1	2_3_t36	4
3541	108	round2_batch3_worker4	458	1	2_3_t38	4
3542	108	round2_batch3_worker4	435	2	2_3_t15	4
3543	108	round2_batch3_worker4	434	1	2_3_t14	4
3544	108	round2_batch3_worker4	422	2	2_3_t2	4
3545	108	round2_batch3_worker4	430	1	2_3_t10	4
3546	108	round2_batch3_worker4	428	0	2_3_t8	4
3547	108	round2_batch3_worker4	423	0	2_3_t3	4
3548	108	round2_batch3_worker4	438	1	2_3_t18	4
3549	108	round2_batch3_worker4	443	1	2_3_t23	4
3550	108	round2_batch3_worker4	433	1	2_3_t13	4
3551	108	round2_batch3_worker4	440	0	2_3_t20	4
3552	108	round2_batch3_worker4	427	1	2_3_t7	4
3553	108	round2_batch3_worker4	421	1	2_3_t1	4
3554	108	round2_batch3_worker4	445	1	2_3_t25	4
3555	108	round2_batch3_worker4	450	1	2_3_t30	4
3556	108	round2_batch3_worker4	454	1	2_3_t34	4
3557	108	round2_batch3_worker4	442	1	2_3_t22	4
3558	108	round2_batch3_worker4	444	1	2_3_t24	4
3559	108	round2_batch3_worker4	451	1	2_3_t31	4
3560	109	round2_batch3_worker5	453	1	2_3_t33	5
3561	109	round2_batch3_worker5	431	1	2_3_t11	5
3562	109	round2_batch3_worker5	451	1	2_3_t31	5
3563	109	round2_batch3_worker5	449	1	2_3_t29	5
3564	109	round2_batch3_worker5	421	1	2_3_t1	5
3565	109	round2_batch3_worker5	440	1	2_3_t20	5
3566	109	round2_batch3_worker5	442	1	2_3_t22	5
3567	109	round2_batch3_worker5	434	1	2_3_t14	5
3568	109	round2_batch3_worker5	454	1	2_3_t34	5
3569	109	round2_batch3_worker5	427	1	2_3_t7	5
3570	109	round2_batch3_worker5	457	2	2_3_t37	5
3571	109	round2_batch3_worker5	447	0	2_3_t27	5
3572	109	round2_batch3_worker5	426	0	2_3_t6	5
3573	109	round2_batch3_worker5	459	2	2_3_t39	5
3574	109	round2_batch3_worker5	455	2	2_3_t35	5
3575	109	round2_batch3_worker5	438	2	2_3_t18	5
3576	109	round2_batch3_worker5	435	2	2_3_t15	5
3577	109	round2_batch3_worker5	433	1	2_3_t13	5
3578	109	round2_batch3_worker5	439	2	2_3_t19	5
3579	109	round2_batch3_worker5	420	1	2_3_t0	5
3580	109	round2_batch3_worker5	446	1	2_3_t26	5
3581	109	round2_batch3_worker5	445	1	2_3_t25	5
3582	109	round2_batch3_worker5	425	1	2_3_t5	5
3583	109	round2_batch3_worker5	448	1	2_3_t28	5
3584	109	round2_batch3_worker5	436	1	2_3_t16	5
3585	109	round2_batch3_worker5	422	1	2_3_t2	5
3586	109	round2_batch3_worker5	437	1	2_3_t17	5
3587	109	round2_batch3_worker5	452	1	2_3_t32	5
3588	109	round2_batch3_worker5	424	2	2_3_t4	5
3589	109	round2_batch3_worker5	456	1	2_3_t36	5
3590	109	round2_batch3_worker5	423	0	2_3_t3	5
3591	109	round2_batch3_worker5	443	1	2_3_t23	5
3592	109	round2_batch3_worker5	432	0	2_3_t12	5
3593	109	round2_batch3_worker5	458	1	2_3_t38	5
3594	109	round2_batch3_worker5	444	1	2_3_t24	5
3595	109	round2_batch3_worker5	441	0	2_3_t21	5
3596	109	round2_batch3_worker5	428	0	2_3_t8	5
3597	109	round2_batch3_worker5	429	2	2_3_t9	5
3598	109	round2_batch3_worker5	430	1	2_3_t10	5
3599	109	round2_batch3_worker5	450	1	2_3_t30	5
3600	110	round2_batch3_worker6	436	1	2_3_t16	6
3601	110	round2_batch3_worker6	429	1	2_3_t9	6
3602	110	round2_batch3_worker6	450	2	2_3_t30	6
3603	110	round2_batch3_worker6	445	2	2_3_t25	6
3604	110	round2_batch3_worker6	444	1	2_3_t24	6
3605	110	round2_batch3_worker6	427	1	2_3_t7	6
3606	110	round2_batch3_worker6	437	0	2_3_t17	6
3607	110	round2_batch3_worker6	434	2	2_3_t14	6
3608	110	round2_batch3_worker6	448	2	2_3_t28	6
3609	110	round2_batch3_worker6	425	1	2_3_t5	6
3610	110	round2_batch3_worker6	458	1	2_3_t38	6
3611	110	round2_batch3_worker6	440	0	2_3_t20	6
3612	110	round2_batch3_worker6	435	2	2_3_t15	6
3613	110	round2_batch3_worker6	424	1	2_3_t4	6
3614	110	round2_batch3_worker6	421	2	2_3_t1	6
3615	110	round2_batch3_worker6	452	0	2_3_t32	6
3616	110	round2_batch3_worker6	459	1	2_3_t39	6
3617	110	round2_batch3_worker6	443	2	2_3_t23	6
3618	110	round2_batch3_worker6	454	1	2_3_t34	6
3619	110	round2_batch3_worker6	451	1	2_3_t31	6
3620	110	round2_batch3_worker6	422	2	2_3_t2	6
3621	110	round2_batch3_worker6	433	1	2_3_t13	6
3622	110	round2_batch3_worker6	430	2	2_3_t10	6
3623	110	round2_batch3_worker6	455	2	2_3_t35	6
3624	110	round2_batch3_worker6	442	2	2_3_t22	6
3625	110	round2_batch3_worker6	432	0	2_3_t12	6
3626	110	round2_batch3_worker6	456	1	2_3_t36	6
3627	110	round2_batch3_worker6	423	0	2_3_t3	6
3628	110	round2_batch3_worker6	426	0	2_3_t6	6
3629	110	round2_batch3_worker6	441	1	2_3_t21	6
3630	110	round2_batch3_worker6	449	0	2_3_t29	6
3631	110	round2_batch3_worker6	428	0	2_3_t8	6
3632	110	round2_batch3_worker6	446	2	2_3_t26	6
3633	110	round2_batch3_worker6	447	0	2_3_t27	6
3634	110	round2_batch3_worker6	453	1	2_3_t33	6
3635	110	round2_batch3_worker6	438	0	2_3_t18	6
3636	110	round2_batch3_worker6	431	1	2_3_t11	6
3637	110	round2_batch3_worker6	457	2	2_3_t37	6
3638	110	round2_batch3_worker6	439	2	2_3_t19	6
3639	110	round2_batch3_worker6	420	1	2_3_t0	6
3640	111	round2_batch3_worker7	424	2	2_3_t4	7
3641	111	round2_batch3_worker7	435	2	2_3_t15	7
3642	111	round2_batch3_worker7	454	1	2_3_t34	7
3643	111	round2_batch3_worker7	451	2	2_3_t31	7
3644	111	round2_batch3_worker7	448	2	2_3_t28	7
3645	111	round2_batch3_worker7	456	1	2_3_t36	7
3646	111	round2_batch3_worker7	420	0	2_3_t0	7
3647	111	round2_batch3_worker7	426	0	2_3_t6	7
3648	111	round2_batch3_worker7	455	2	2_3_t35	7
3649	111	round2_batch3_worker7	447	2	2_3_t27	7
3650	111	round2_batch3_worker7	427	1	2_3_t7	7
3651	111	round2_batch3_worker7	443	2	2_3_t23	7
3652	111	round2_batch3_worker7	441	0	2_3_t21	7
3653	111	round2_batch3_worker7	431	0	2_3_t11	7
3654	111	round2_batch3_worker7	444	1	2_3_t24	7
3655	111	round2_batch3_worker7	445	2	2_3_t25	7
3656	111	round2_batch3_worker7	430	1	2_3_t10	7
3657	111	round2_batch3_worker7	459	2	2_3_t39	7
3658	111	round2_batch3_worker7	446	2	2_3_t26	7
3659	111	round2_batch3_worker7	449	0	2_3_t29	7
3660	111	round2_batch3_worker7	450	2	2_3_t30	7
3661	111	round2_batch3_worker7	421	2	2_3_t1	7
3662	111	round2_batch3_worker7	433	2	2_3_t13	7
3663	111	round2_batch3_worker7	429	2	2_3_t9	7
3664	111	round2_batch3_worker7	434	2	2_3_t14	7
3665	111	round2_batch3_worker7	422	2	2_3_t2	7
3666	111	round2_batch3_worker7	453	1	2_3_t33	7
3667	111	round2_batch3_worker7	436	2	2_3_t16	7
